adc_data,i_data,q_data
0x311980fa,281,250,
0x3f3b805c,3899,92,
0x3d478098,3399,152,
0x3bb68186,2998,390,
0x3ac282d0,2754,720,
0x3a438432,2627,1074,
0x3a2f8592,2607,1426,
0x3a8086de,2688,1758,
0x3b3c87ff,2876,2047,
0x3c7f87ff,3199,2047,
0x3e1487ff,3604,2047,
0x3fa387ff,4003,2047,
0x30d987ff,217,2047,
0x31ab8710,427,1808,
0x323685e8,566,1512,
0x327d849d,637,1181,
0x325b8334,603,820,
0x31a281dc,418,476,
0x305780d9,87,217,
0x3ea28068,3746,104,
0x3cf380ac,3315,172,
0x3bad8182,2989,386,
0x3ad48288,2772,648,
0x3a3f83ab,2623,939,
0x39e584f4,2533,1268,
0x39d48670,2516,1648,
0x3a5287ff,2642,2047,
0x3b7e87ff,2942,2047,
0x3d5987ff,3417,2047,
0x3f8d87ff,3981,2047,
0x319087ff,400,2047,
0x332a858c,810,1420,
0x32b883b8,696,952,
0x31a0825b,416,603,
0x3055818d,85,397,
0x3f098134,3849,308,
0x3dd98124,3545,292,
0x3ca0813e,3232,318,
0x3b5281af,2898,431,
0x3a058293,2565,659,
0x39038414,2307,1044,
0x38bf85fc,2239,1532,
0x397d87d9,2429,2009,
0x3ae687ff,2790,2047,
0x3c9587ff,3221,2047,
0x3e4787ff,3655,2047,
0x3fc687ff,4038,2047,
0x310487ff,260,2047,
0x3211870c,529,1804,
0x32b08582,688,1410,
0x329e83c1,670,961,
0x31c78230,455,560,
0x30558119,85,281,
0x3eaf80c8,3759,200,
0x3d458108,3397,264,
0x3c258192,3109,402,
0x3b078241,2823,577,
0x3a078359,2567,857,
0x397784de,2423,1246,
0x39978693,2455,1683,
0x3a8387ff,2691,2047,
0x3bfb87ff,3067,2047,
0x3f5087ff,3920,2047,
0x30a287ff,162,2047,
0x319a8714,410,1812,
0x323485c1,564,1473,
0x32738455,627,1109,
0x323882cd,568,717,
0x31488152,328,338,
0x3fab805c,4011,92,
0x3dd28034,3538,52,
0x3c3380c1,3123,193,
0x3b1781ce,2839,462,
0x3a9f82f0,2719,752,
0x3a7e83ec,2686,1004,
0x3a6f84c6,2671,1222,
0x3a7585b0,2677,1456,
0x3ab386b8,2739,1720,
0x3b5787d2,2903,2002,
0x3c9687ff,3222,2047,
0x3e5d87ff,3677,2047,
0x305c87ff,92,2047,
0x32018779,513,1913,
0x32d28594,722,1428,
0x32b08398,688,920,
0x31ad81f4,429,500,
0x30458101,69,257,
0x3ed780a7,3799,167,
0x3d8880bb,3464,187,
0x3c55810a,3157,266,
0x3b19819c,2841,412,
0x39ef82a0,2543,672,
0x393f8424,2367,1060,
0x3a07874c,2567,1868,
0x3b2987ff,2857,2047,
0x3c7f87ff,3199,2047,
0x3ddf87ff,3551,2047,
0x3f4587ff,3909,2047,
0x30be87ff,190,2047,
0x31fa8718,506,1816,
0x32b88580,696,1408,
0x32bb83b4,699,948,
0x320c8214,524,532,
0x30d080e6,208,230,
0x3f55804e,3925,78,
0x3dcc8045,3532,69,
0x3c5180be,3153,190,
0x3b0581ab,2821,427,
0x3a358308,2613,776,
0x3a038481,2563,1153,
0x3a4385e0,2627,1504,
0x3ada8718,2778,1816,
0x3bb287ff,2994,2047,
0x3cbf87ff,3263,2047,
0x3e2087ff,3616,2047,
0x3fc787ff,4039,2047,
0x31a087ff,416,2047,
0x33328710,818,1808,
0x33ea84d0,1002,1232,
0x336f8280,879,640,
0x31eb80b9,491,185,
0x3fde8fdd,4062,4061,
0x3dd88ffe,3544,4094,
0x3c4780c6,3143,198,
0x3aad82d9,2733,729,
0x3a5583ca,2645,970,
0x3a0e84c2,2574,1218,
0x39e485e6,2532,1510,
0x3a0b8753,2571,1875,
0x3adf87ff,2783,2047,
0x3c6d87ff,3181,2047,
0x3e6d87ff,3693,2047,
0x307987ff,121,2047,
0x323787ff,567,2047,
0x3337867c,823,1660,
0x334d8474,845,1140,
0x329c82a0,668,672,
0x3168815a,360,346,
0x3ff980ab,4089,171,
