adc_data,i_data,q_data
0x34c387ff,1219,2047,
0x367887ff,1656,2047,
0x376b87ff,1899,2047,
0x378986e5,1929,1765,
0x371c8578,1820,1400,
0x36548458,1620,1112,
0x35488385,1352,901,
0x34288318,1064,792,
0x330282f1,770,753,
0x31e08314,480,788,
0x30b8838f,184,911,
0x3fa28468,4002,1128,
0x3ebf85ac,3775,1452,
0x3e5a8754,3674,1876,
0x3ec687ff,3782,2047,
0x3ff887ff,4088,2047,
0x319887ff,408,2047,
0x334987ff,841,2047,
0x34cd87ff,1229,2047,
0x361c87ff,1564,2047,
0x372087ff,1824,2047,
0x37b08727,1968,1831,
0x37b08568,1968,1384,
0x36ec83c4,1772,964,
0x3584828b,1412,651,
0x33aa81ff,938,511,
0x31cd8248,461,584,
0x3050833d,80,829,
0x3f498499,3913,1177,
0x3ecf8614,3791,1556,
0x3eca8788,3786,1928,
0x300887ff,8,2047,
0x315587ff,341,2047,
0x32bd87ff,701,2047,
0x344087ff,1088,2047,
0x35b087ff,1456,2047,
0x36f887ff,1784,2047,
0x37c887d0,1992,2000,
0x37dc85e8,2012,1512,
0x37118431,1809,1073,
0x35958314,1429,788,
0x33f482c8,1012,712,
0x32a08319,672,793,
0x31b783a0,439,928,
0x310e8428,270,1064,
0x306c84b2,108,1202,
0x3f9e856c,3998,1388,
0x3ee58698,3813,1688,
0x3eab87ff,3755,2047,
0x3f2b87ff,3883,2047,
0x308987ff,137,2047,
0x32b087ff,688,2047,
0x352587ff,1317,2047,
0x370c87ff,1804,2047,
0x37ec87ff,2028,2047,
0x37e28672,2018,1650,
0x374084ed,1856,1261,
0x365583dc,1621,988,
0x35528328,1362,808,
0x344482ac,1092,684,
0x32fc825e,764,606,
0x31748282,372,642,
0x3eb88474,3768,1140,
0x3e148618,3604,1560,
0x3e1c87d0,3612,2000,
0x3eae87ff,3758,2047,
0x3fbe87ff,4030,2047,
0x314987ff,329,2047,
0x331187ff,785,2047,
0x34c087ff,1216,2047,
0x362887ff,1576,2047,
0x371087ff,1808,2047,
0x37588709,1880,1801,
0x37238594,1827,1428,
0x36858453,1669,1107,
0x359c8360,1436,864,
0x348582bc,1157,700,
0x33388254,824,596,
0x31a08249,416,585,
0x3fea82e0,4074,736,
0x3e958437,3733,1079,
0x3e048610,3588,1552,
0x3e5087dc,3664,2012,
0x3f1f87ff,3871,2047,
0x302787ff,39,2047,
0x315687ff,342,2047,
0x32b487ff,692,2047,
0x345087ff,1104,2047,
0x360087ff,1536,2047,
0x377087ff,1904,2047,
0x37ff872a,2047,1834,
0x37d08516,2000,1302,
0x36888389,1672,905,
0x333082c5,816,709,
0x31cc8342,460,834,
0x30ce840a,206,1034,
0x301d84df,29,1247,
0x3f8f85ca,3983,1482,
0x3f2f86e2,3887,1762,
0x3f2c87ff,3884,2047,
0x3fa287ff,4002,2047,
0x30c387ff,195,2047,
0x328d87ff,653,2047,
0x348e87ff,1166,2047,
0x363387ff,1587,2047,
0x373287ff,1842,2047,
0x378486f6,1924,1782,
0x374c857b,1868,1403,
0x36a68443,1702,1091,
0x3598835c,1432,860,
0x344882cb,1096,715,
0x32c382b0,707,688,
0x3146831e,326,798,
0x3ff38402,4083,1026,
0x3f17854a,3863,1354,
0x3ebe86aa,3774,1706,
0x3eaf87f8,3759,2040,
0x3ef587ff,3829,2047,
0x3fb387ff,4019,2047,
0x310087ff,256,2047,
0x32b387ff,691,2047,
0x348487ff,1156,2047,
0x35fe87ff,1534,2047,
0x36eb87ff,1771,2047,
0x3787863b,1927,1595,
0x374a84cc,1866,1228,
0x368b8378,1675,888,
0x3545826b,1349,619,
0x338b81e7,907,487,
0x31978211,407,529,
0x3fc58309,4037,777,
0x3e7e84b4,3710,1204,
0x3e1186a4,3601,1700,
0x3e6d87ff,3693,2047,
0x3f3a87ff,3898,2047,
0x303e87ff,62,2047,
0x316c87ff,364,2047,
0x32d987ff,729,2047,
0x347287ff,1138,2047,
0x361887ff,1560,2047,
0x378587ff,1925,2047,
0x37ff87b8,2047,1976,
