adc_data,i_data,q_data
0x3bab86d0,-1109,1744,
0x3e6787e8,-409,2024,
0x315587de,341,2014,
0x340486c4,1028,1732,
0x35fb84cf,1531,1231,
0x37208268,1824,616,
0x376c8fd7,1900,-41,
0x36dc8d64,1756,-668,
0x35798b43,1401,-1213,
0x337689b5,886,-1611,
0x30f188d7,241,-1833,
0x3e3488ea,-460,-1814,
0x3ba789ed,-1113,-1555,
0x399f8bbf,-1633,-1089,
0x38578e1d,-1961,-483,
0x380080be,-2048,190,
0x387b8347,-1925,839,
0x39b58580,-1611,1408,
0x3b8f8744,-1137,1860,
0x3e0d87ff,-499,2047,
0x30f187ff,241,2047,
0x33e487b8,996,1976,
0x366085bc,1632,1468,
0x37dc82f1,2012,753,
0x37ff8fde,2047,-34,
0x37288d09,1832,-759,
0x352c8adc,1324,-1316,
0x32a08997,672,-1641,
0x3ff9894f,-7,-1713,
0x3d8789db,-633,-1573,
0x3b758b0a,-1163,-1270,
0x38a38efd,-1885,-259,
0x384f8190,-1969,400,
0x39018430,-1791,1072,
0x3ac2866b,-1342,1643,
0x3d4b87d3,-693,2003,
0x302987ff,41,2047,
0x32de8780,734,1920,
0x351085fc,1296,1532,
0x369883ed,1688,1005,
0x37708192,1904,402,
0x377b8f0b,1915,-245,
0x36888c99,1672,-871,
0x34b08a9f,1200,-1377,
0x32398975,569,-1675,
0x3f97893d,-105,-1731,
0x3d2b89dd,-725,-1571,
0x3b1f8b2f,-1249,-1233,
0x39978d0f,-1641,-753,
0x38b38f55,-1869,-171,
0x38a781da,-1881,474,
0x39918448,-1647,1096,
0x3b568640,-1194,1600,
0x3db78780,-585,1920,
0x306f87c9,111,1993,
0x32ff871c,767,1820,
0x352885a8,1320,1448,
0x36b8838e,1720,910,
0x37708108,1904,264,
0x37228e67,1826,-409,
0x35e18c0b,1505,-1013,
0x33c08a49,960,-1463,
0x3e5c8987,-420,-1657,
0x3bf38a8e,-1037,-1394,
0x3a1f8c43,-1505,-957,
0x38fe8e63,-1794,-413,
0x389180c0,-1903,192,
0x38e78328,-1817,808,
0x3a1c8561,-1508,1377,
0x3c11871e,-1007,1822,
0x3e9487ff,-364,2047,
0x316987ff,361,2047,
0x34478730,1095,1840,
0x36a08534,1696,1332,
0x37ff8278,2047,632,
0x37ff8f75,2047,-139,
0x371a8cac,1818,-852,
0x35118a8f,1297,-1393,
